"","3/16/2020","CORPORACION FAVORITA C.A.","ACCIONES","7000","2.51","7000","17570","BVG"
"","3/16/2020","CORPORACION FAVORITA C.A.","ACCIONES","7000","2.51","7000","17570","BVG"
"","3/16/2020","CORPORACION FAVORITA C.A.","ACCIONES","7000","2.51","7000","17570","BVG"
"","3/16/2020","HOLCIM ECUADOR S.A.","ACCIONES","621","60","207","12420","BVG"
"","","","","","","","",""
"","3/16/2020","CORPORACION FAVORITA C.A.","ACCIONES","23760","2.5","23760","59400","BVG"
"","3/16/2020","BOLSA DE VALORES DE GUAYAQUIL","ACCIONES","4469","1.17","4469","5228.73","BVG"
"","","","","","","","",""
"","3/16/2020","BANCO DE LA PRODUCCION S.A . PRODUBANCO","ACCIONES","3000","0.84","3000","2520","BVG"
"","3/17/2020","CORPORACION FAVORITA C.A.","ACCIONES","7913","2.5","7913","19782.5","BVQ"
"","3/17/2020","CORPORACION FAVORITA C.A.","ACCIONES","1600","2.5","1600","4000","BVQ"
"","","","","","","","",""
"","3/17/2020","BANCO DE LA PRODUCCION S.A . PRODUBANCO","ACCIONES","441","0.96","441","423.36","BVG"
"","3/17/2020","HOLCIM ECUADOR S.A.","ACCIONES","81","60","27","1620","BVG"
"","","","","","","","",""
"","3/18/2020","CORPORACION FAVORITA C.A.","ACCIONES","1330","2.49","1330","3311.7","BVG"
"","3/18/2020","BANCO PICHINCHA C.A.","ACCIONES","5500","90","55","4950","BVQ"
"","3/18/2020","CORPORACION FAVORITA C.A.","ACCIONES","945","2.5","945","2362.5","BVQ"
"","","","","","","","",""
"","","","","","","","",""
"","3/19/2020","CORPORACION FAVORITA C.A.","ACCIONES","4663","2.48","4663","11564.24","BVQ"
"","3/19/2020","CORPORACION FAVORITA C.A.","ACCIONES","2908","2.48","2908","7211.84","BVQ"
"","3/19/2020","CORPORACION FAVORITA C.A.","ACCIONES","1881","2.49","1881","4683.69","BVG"
"","3/19/2020","CORPORACION FAVORITA C.A.","ACCIONES","729","2.5","729","1822.5","BVG"
"","3/19/2020","CORPORACION FAVORITA C.A.","ACCIONES","5000","2.5","5000","12500","BVG"
"","3/19/2020","BANCO PICHINCHA C.A.","ACCIONES","2200","90","22","1980","BVQ"
"","","","","","","","",""
"","3/20/2020","HOLCIM ECUADOR S.A.","ACCIONES","600","60","200","12000","BVQ"
"","","","","","","","",""
"","3/20/2020","CORPORACION FAVORITA C.A.","ACCIONES","850","2.5","850","2125","BVG"
"","3/20/2020","CORPORACION FAVORITA C.A.","ACCIONES","800","2.5","800","2000","BVQ"
"","","","","","","","",""
"","3/23/2020","CORPORACION FAVORITA C.A.","ACCIONES","2860","2.46","2860","7035.6","BVQ"
"","3/23/2020","CORPORACION FAVORITA C.A.","ACCIONES","2340","2.46","2340","5756.4","BVQ"
"","3/23/2020","CORPORACION FAVORITA C.A.","ACCIONES","1022","2.49","1022","2544.78","BVQ"
"","3/24/2020","CORPORACION FAVORITA C.A.","ACCIONES","4527","2.46","4527","11136.42","BVQ"
"","3/24/2020","CORPORACION FAVORITA C.A.","ACCIONES","4527","2.46","4527","11136.42","BVQ"
"","3/24/2020","BANCO PICHINCHA C.A.","ACCIONES","400","90","4","360","BVQ"
"","3/24/2020","CORPORACION FAVORITA C.A.","ACCIONES","2247","2.47","2247","5550.09","BVG"
"","3/24/2020","CORPORACION FAVORITA C.A.","ACCIONES","2500","2.48","2500","6200","BVG"
"","3/24/2020","CORPORACION FAVORITA C.A.","ACCIONES","2274","2.48","2274","5639.52","BVG"
"","3/24/2020","CORPORACION FAVORITA C.A.","ACCIONES","2225","2.49","2225","5540.25","BVQ"
"","","","","","","","",""
"","3/25/2020","BANCO DE LA PRODUCCION S.A . PRODUBANCO","ACCIONES","6000","0.87","6000","5220","BVQ"
"","3/25/2020","CORPORACION FAVORITA C.A.","ACCIONES","2000","2.47","2000","4940","BVQ"
"","3/25/2020","BOLSA DE VALORES DE GUAYAQUIL","ACCIONES","5000","1.11","5000","5550","BVQ"
"","","","","","","","",""
"","3/26/2020","CORPORACION FAVORITA C.A.","ACCIONES","210","2.47","210","518.7","BVQ"
"","","","","","","","",""
"","3/26/2020","BOLSA DE VALORES DE GUAYAQUIL","ACCIONES","5000","1.11","5000","5550","BVG"
"","","","","","","","",""
"","3/26/2020","BANCO GUAYAQUIL S.A.","ACCIONES","2800","0.9","2800","2520","BVG"
"","3/27/2020","BOLSA DE VALORES DE GUAYAQUIL","ACCIONES","6000","1.11","6000","6660","BVG"
"","3/27/2020","BOLSA DE VALORES DE GUAYAQUIL","ACCIONES","5000","1.11","5000","5550","BVG"
"","","","","","","","",""
"","","","","","","","",""
"","3/27/2020","BOLSA DE VALORES DE GUAYAQUIL","ACCIONES","6000","1.11","6000","6660","BVG"
"","","","","","","","",""
"","3/30/2020","CORPORACION FAVORITA C.A.","ACCIONES","600","2.46","600","1476","BVQ"
"","3/30/2020","CORPORACION FAVORITA C.A.","ACCIONES","600","2.46","600","1476","BVQ"
"","3/31/2020","BOLSA DE VALORES DE GUAYAQUIL","ACCIONES","9000","1.11","9000","9990","BVG"
"","3/31/2020","CORPORACION FAVORITA C.A.","ACCIONES","1000","2.46","1000","2460","BVQ"
"","3/31/2020","CORPORACION FAVORITA C.A.","ACCIONES","3000","2.46","3000","7380","BVQ"
"","","","","","","","",""
"","","","","","","","",""
"","4/1/2020","BANCO DE LA PRODUCCION S.A . PRODUBANCO","ACCIONES","1200","0.82","1200","984","BVQ"
"","","","","","","","",""
"","","","","","","","",""
"","","","","","","","",""
"","4/1/2020","CORPORACION FAVORITA C.A.","ACCIONES","618","2.45","618","1514.1","BVQ"
"","","","","","","","",""
"","","","","","","","",""
"","","","","","","","",""
"","","","","","","","",""
"","4/2/2020","CORPORACION FAVORITA C.A.","ACCIONES","1210","2.43","1210","2940.3","BVG"
"","4/2/2020","CORPORACION FAVORITA C.A.","ACCIONES","41667","2.4","41667","100000.8","BVQ"
"","4/3/2020","CORPORACION FAVORITA C.A.","ACCIONES","2040","2.44","2040","4977.6","BVQ"
"","4/3/2020","CORPORACION FAVORITA C.A.","ACCIONES","2000","2.44","2000","4880","BVG"
"","4/3/2020","CORPORACION FAVORITA C.A.","ACCIONES","2000","2.43","2000","4860","BVG"
"","4/3/2020","CORPORACION FAVORITA C.A.","ACCIONES","2039","2.43","2039","4954.77","BVQ"
"","4/3/2020","BANCO GUAYAQUIL S.A.","ACCIONES","5442","0.9","5442","4897.8","BVG"
"","","","","","","","",""
"","","","","","","","",""
"","4/3/2020","CORPORACION FAVORITA C.A.","ACCIONES","669","2.43","669","1625.67","BVQ"
"","","","","","","","",""
"","","","","","","","",""
"","4/6/2020","BOLSA DE VALORES DE GUAYAQUIL","ACCIONES","5000","1.11","5000","5550","BVG"
"","","","","","","","",""
"","4/7/2020","CORPORACION FAVORITA C.A.","ACCIONES","1500","2.38","1500","3570","BVQ"
"","4/7/2020","CORPORACION FAVORITA C.A.","ACCIONES","1152","2.38","1152","2741.76","BVQ"
"","4/7/2020","CORPORACION FAVORITA C.A.","ACCIONES","270","2.4","270","648","BVQ"
"","4/7/2020","CORPORACION FAVORITA C.A.","ACCIONES","270","2.4","270","648","BVQ"
"","4/7/2020","BANCO DE LA PRODUCCION S.A . PRODUBANCO","ACCIONES","100","0.97","100","97","BVG"
"","4/7/2020","CORPORACION FAVORITA C.A.","ACCIONES","283","2.38","283","673.54","BVQ"
"","4/7/2020","CORPORACION FAVORITA C.A.","ACCIONES","5700","2.35","5700","13395","BVQ"
"","4/8/2020","BOLSA DE VALORES DE GUAYAQUIL","ACCIONES","2703","1.11","2703","3000.33","BVG"
"","","","","","","","",""
"","","","","","","","",""
"","4/8/2020","BANCO GUAYAQUIL S.A.","ACCIONES","10000","0.85","10000","8500","BVG"
"","4/8/2020","CORPORACION FAVORITA C.A.","ACCIONES","400","2.37","400","948","BVG"
"","4/9/2020","CORPORACION FAVORITA C.A.","ACCIONES","412","2.37","412","976.44","BVQ"
"","4/9/2020","BANCO DE LA PRODUCCION S.A . PRODUBANCO","ACCIONES","6348","0.78","6348","4951.44","BVQ"
"","","","","","","","",""
"","","","","","","","",""
"","4/9/2020","CORPORACION FAVORITA C.A.","ACCIONES","1880","2.35","1880","4418","BVQ"
"","4/13/2020","CORPORACION FAVORITA C.A.","ACCIONES","500","2.35","500","1175","BVQ"
"","4/13/2020","CORPORACION FAVORITA C.A.","ACCIONES","2127","2.35","2127","4998.45","BVQ"
"","4/13/2020","CORPORACION FAVORITA C.A.","ACCIONES","1060","2.37","1060","2512.2","BVQ"
"","4/13/2020","CORPORACION FAVORITA C.A.","ACCIONES","1000","2.37","1000","2370","BVQ"
"","4/13/2020","CORPORACION FAVORITA C.A.","ACCIONES","350","2.41","350","843.5","BVQ"
"","","","","","","","",""
"","","","","","","","",""
"","4/13/2020","CORPORACION FAVORITA C.A.","ACCIONES","4000","2.35","4000","9400","BVQ"
"","","","","","","","",""
"","","","","","","","",""
"","","","","","","","",""
"","","","","","","","",""
"","","","","","","","",""
"","4/14/2020","CORPORACION FAVORITA C.A.","ACCIONES","965","2.35","965","2267.75","BVQ"
"","4/14/2020","CORPORACION FAVORITA C.A.","ACCIONES","6400","2.35","6400","15040","BVG"
"","4/15/2020","CORPORACION FAVORITA C.A.","ACCIONES","1035","2.38","1035","2463.3","BVQ"
"","","","","","","","",""
"","4/15/2020","CORPORACION FAVORITA C.A.","ACCIONES","1065","2.38","1065","2534.7","BVQ"
"","4/15/2020","CORPORACION FAVORITA C.A.","ACCIONES","4500","2.35","4500","10575","BVQ"
"","4/16/2020","CORPORACION FAVORITA C.A.","ACCIONES","10478","2.35","10478","24623.3","BVQ"
"","4/16/2020","CORPORACION FAVORITA C.A.","ACCIONES","500","2.38","500","1190","BVQ"
"","4/16/2020","CORPORACION FAVORITA C.A.","ACCIONES","435","2.38","435","1035.3","BVQ"
"","4/16/2020","CORPORACION FAVORITA C.A.","ACCIONES","1450","2.38","1450","3451","BVG"
"","","","","","","","",""
"","","","","","","","",""
"","","","","","","","",""
"","4/20/2020","CORPORACION FAVORITA C.A.","ACCIONES","3405","2.35","3405","8001.75","BVQ"
"","4/20/2020","CORPORACION FAVORITA C.A.","ACCIONES","250","2.4","250","600","BVG"
"","4/20/2020","CORPORACION FAVORITA C.A.","ACCIONES","1115","2.37","1115","2642.55","BVQ"
"","","","","","","","",""
"","","","","","","","",""
"","4/20/2020","CORPORACION FAVORITA C.A.","ACCIONES","150","2.38","150","357","BVG"
"","4/20/2020","CORPORACION FAVORITA C.A.","ACCIONES","960","2.38","960","2284.8","BVQ"
"","4/20/2020","CORPORACION FAVORITA C.A.","ACCIONES","950","2.38","950","2261","BVQ"
"","4/20/2020","CORPORACION FAVORITA C.A.","ACCIONES","155","2.38","155","368.9","BVG"
"","4/20/2020","CORPORACION FAVORITA C.A.","ACCIONES","500","2.35","500","1175","BVQ"
"","4/21/2020","CORPORACION FAVORITA C.A.","ACCIONES","2213","2.38","2213","5266.94","BVQ"
"","4/21/2020","CORPORACION FAVORITA C.A.","ACCIONES","2156","2.38","2156","5131.28","BVQ"
"","4/22/2020","CORPORACION FAVORITA C.A.","ACCIONES","1524","2.38","1524","3627.12","BVQ"
"","4/22/2020","CORPORACION FAVORITA C.A.","ACCIONES","8621","2.35","8621","20259.35","BVQ"
"","","","","","","","",""
"","","","","","","","",""
"","4/22/2020","CORPORACION FAVORITA C.A.","ACCIONES","1100","2.37","1100","2607","BVQ"
"","4/22/2020","SAN CARLOS SOC. AGR. IND.","ACCIONES","60000","0.6","60000","36000","BVG"
"","","","","","","","",""
"","4/22/2020","CORPORACION FAVORITA C.A.","ACCIONES","2000","2.35","2000","4700","BVQ"
"","4/22/2020","BANCO DE LA PRODUCCION S.A . PRODUBANCO","ACCIONES","10000","0.8","10000","8000","BVG"
"","4/23/2020","CORPORACION FAVORITA C.A.","ACCIONES","10141","2.35","10141","23831.35","BVQ"
"","4/23/2020","CORPORACION FAVORITA C.A.","ACCIONES","92","2.38","92","218.96","BVQ"
"","","","","","","","",""
"","","","","","","","",""
"","","","","","","","",""
"","","","","","","","",""
"","","","","","","","",""
"","4/23/2020","BANCO BOLIVARIANO C.A.","ACCIONES","74881","0.86","74881","64397.66","BVG"
"","4/23/2020","CORPORACION FAVORITA C.A.","ACCIONES","405","2.37","405","959.85","BVQ"
"","4/23/2020","CORPORACION FAVORITA C.A.","ACCIONES","1250","2.35","1250","2937.5","BVQ"
"","4/24/2020","CORPORACION FAVORITA C.A.","ACCIONES","4213","2.35","4213","9900.55","BVG"
"","4/24/2020","BANCO GUAYAQUIL S.A.","ACCIONES","3500","0.85","3500","2975","BVQ"
"","4/24/2020","CORPORACION FAVORITA C.A.","ACCIONES","405","2.37","405","959.85","BVQ"
"","4/24/2020","CORPORACION FAVORITA C.A.","ACCIONES","8000","2.35","8000","18800","BVG"
"","4/24/2020","BANCO DE LA PRODUCCION S.A . PRODUBANCO","ACCIONES","3700","0.8","3700","2960","BVQ"
"","4/24/2020","BANCO GUAYAQUIL S.A.","ACCIONES","2000","0.85","2000","1700","BVG"
"","4/24/2020","CORPORACION FAVORITA C.A.","ACCIONES","1095","2.35","1095","2573.25","BVG"
"","4/24/2020","CORPORACION FAVORITA C.A.","ACCIONES","1095","2.35","1095","2573.25","BVG"
"","4/24/2020","CORPORACION FAVORITA C.A.","ACCIONES","1095","2.35","1095","2573.25","BVG"
"","4/24/2020","CORPORACION FAVORITA C.A.","ACCIONES","1095","2.35","1095","2573.25","BVG"
"","","","","","","","",""
"","","","","","","","",""
"","4/24/2020","CORPORACION FAVORITA C.A.","ACCIONES","1266","2.35","1266","2975.1","BVG"
"","","","","","","","",""
"","4/24/2020","CORPORACION FAVORITA C.A.","ACCIONES","2192","2.34","2192","5129.28","BVQ"
"","4/24/2020","CORPORACION FAVORITA C.A.","ACCIONES","10508","2.34","10508","24588.72","BVQ"
"","4/24/2020","CORPORACION FAVORITA C.A.","ACCIONES","326","2.38","326","775.88","BVQ"
"","4/24/2020","CORPORACION FAVORITA C.A.","ACCIONES","1188","2.35","1188","2791.8","BVG"
"","4/24/2020","CORPORACION FAVORITA C.A.","ACCIONES","1188","2.35","1188","2791.8","BVG"
"","4/24/2020","CORPORACION FAVORITA C.A.","ACCIONES","1188","2.35","1188","2791.8","BVG"
"","4/27/2020","BANCO GUAYAQUIL S.A.","ACCIONES","1200","0.85","1200","1020","BVG"
"","","","","","","","",""
"","4/27/2020","CORPORACION FAVORITA C.A.","ACCIONES","250","2.37","250","592.5","BVQ"
"","4/27/2020","CORPORACION FAVORITA C.A.","ACCIONES","334","2.37","334","791.58","BVQ"
"","4/28/2020","BANCO GUAYAQUIL S.A.","ACCIONES","7000","0.85","7000","5950","BVG"
"","4/28/2020","BANCO GUAYAQUIL S.A.","ACCIONES","5000","0.85","5000","4250","BVQ"
"","4/28/2020","CORPORACION FAVORITA C.A.","ACCIONES","1017","2.34","1017","2379.78","BVQ"
"","4/28/2020","BANCO GUAYAQUIL S.A.","ACCIONES","254","0.85","254","215.9","BVG"
"","4/28/2020","BANCO GUAYAQUIL S.A.","ACCIONES","1746","0.85","1746","1484.1","BVG"
"","4/28/2020","CORPORACION FAVORITA C.A.","ACCIONES","2626","2.34","2626","6144.84","BVQ"
"","4/28/2020","CORPORACION FAVORITA C.A.","ACCIONES","9374","2.34","9374","21935.16","BVQ"
"","","","","","","","",""
"","","","","","","","",""
"","","","","","","","",""
"","4/28/2020","CORPORACION FAVORITA C.A.","ACCIONES","1500","2.34","1500","3510","BVQ"
"","","","","","","","",""
"","4/29/2020","CORPORACION FAVORITA C.A.","ACCIONES","1810","2.34","1810","4235.4","BVQ"
"","4/29/2020","CORPORACION FAVORITA C.A.","ACCIONES","4255","2.35","4255","9999.25","BVG"
"","","","","","","","",""
"","","","","","","","",""
"","","","","","","","",""
"","4/30/2020","CORPORACION FAVORITA C.A.","ACCIONES","2978","2.35","2978","6998.3","BVG"
"","","","","","","","",""
"","5/4/2020","CORPORACION FAVORITA C.A.","ACCIONES","1054","2.35","1054","2476.9","BVG"
"","5/4/2020","CORPORACION FAVORITA C.A.","ACCIONES","405","2.37","405","959.85","BVQ"
"","","","","","","","",""
"","5/4/2020","CORPORACION FAVORITA C.A.","ACCIONES","1600","2.35","1600","3760","BVG"
"","5/4/2020","CORPORACION FAVORITA C.A.","ACCIONES","1600","2.35","1600","3760","BVG"
"","5/4/2020","CORPORACION FAVORITA C.A.","ACCIONES","1600","2.35","1600","3760","BVG"
"","5/5/2020","CORPORACION FAVORITA C.A.","ACCIONES","2000","2.35","2000","4700","BVG"
"","5/5/2020","CORPORACION FAVORITA C.A.","ACCIONES","15448","2.35","15448","36302.8","BVQ"
"","5/5/2020","CORPORACION FAVORITA C.A.","ACCIONES","300","2.37","300","711","BVG"
"","5/5/2020","CORPORACION FAVORITA C.A.","ACCIONES","2000","2.35","2000","4700","BVG"
"","5/5/2020","CORPORACION FAVORITA C.A.","ACCIONES","20000","2.35","20000","47000","BVQ"
"","5/5/2020","CORPORACION FAVORITA C.A.","ACCIONES","2503","2.35","2503","5882.05","BVQ"
"","5/5/2020","CORPORACION FAVORITA C.A.","ACCIONES","1000","2.35","1000","2350","BVQ"
"","5/5/2020","CORPORACION FAVORITA C.A.","ACCIONES","1000","2.35","1000","2350","BVG"
"","","","","","","","",""
"","","","","","","","",""
"","5/6/2020","BOLSA DE VALORES DE GUAYAQUIL","ACCIONES","5000","1.08","5000","5400","BVQ"
"","5/6/2020","CORPORACION FAVORITA C.A.","ACCIONES","3435","2.36","3435","8106.6","BVQ"
"","5/6/2020","BOLSA DE VALORES DE QUITO","ACCIONES","4357","1.05","4357","4574.85","BVQ"
"","","","","","","","",""
"","5/6/2020","CORPORACION FAVORITA C.A.","ACCIONES","112","2.37","112","265.44","BVG"
"","5/6/2020","CORPORACION FAVORITA C.A.","ACCIONES","6000","2.36","6000","14160","BVQ"
"","5/6/2020","CORPORACION FAVORITA C.A.","ACCIONES","6000","2.36","6000","14160","BVQ"
"","","","","","","","",""
"","","","","","","","",""
"","5/7/2020","CORPORACION FAVORITA C.A.","ACCIONES","2500","2.36","2500","5900","BVQ"
"","5/7/2020","CORPORACION FAVORITA C.A.","ACCIONES","1388","2.36","1388","3275.68","BVQ"
"","","","","","","","",""
"","","","","","","","",""
"","5/11/2020","BOLSA DE VALORES DE QUITO","ACCIONES","7000","1.05","7000","7350","BVQ"
"","","","","","","","",""
"","5/11/2020","CORPORACION FAVORITA C.A.","ACCIONES","456","2.36","456","1076.16","BVQ"
"","5/11/2020","CORPORACION FAVORITA C.A.","ACCIONES","5844","2.36","5844","13791.84","BVQ"
"","5/11/2020","CORPORACION FAVORITA C.A.","ACCIONES","2921","2.36","2921","6893.56","BVQ"
"","5/11/2020","CORPORACION FAVORITA C.A.","ACCIONES","1235","2.35","1235","2902.25","BVG"
"","5/11/2020","CORPORACION FAVORITA C.A.","ACCIONES","3706","2.36","3706","8746.16","BVQ"
"","","","","","","","",""
"","5/11/2020","CORPORACION FAVORITA C.A.","ACCIONES","1436","2.36","1436","3388.96","BVG"
"","5/12/2020","CORPORACION FAVORITA C.A.","ACCIONES","13220","2.36","13220","31199.2","BVQ"
"","5/12/2020","CORPORACION FAVORITA C.A.","ACCIONES","6903","2.36","6903","16291.08","BVG"
"","5/12/2020","CORPORACION FAVORITA C.A.","ACCIONES","6903","2.36","6903","16291.08","BVG"
"","5/12/2020","CORPORACION FAVORITA C.A.","ACCIONES","6903","2.36","6903","16291.08","BVG"
"","5/12/2020","CORPORACION FAVORITA C.A.","ACCIONES","2090","2.36","2090","4932.4","BVG"
"","5/12/2020","CORPORACION FAVORITA C.A.","ACCIONES","1436","2.36","1436","3388.96","BVG"
"","","","","","","","",""
"","","","","","","","",""
"","5/12/2020","CORPORACION FAVORITA C.A.","ACCIONES","1500","2.37","1500","3555","BVQ"
"","5/12/2020","CORPORACION FAVORITA C.A.","ACCIONES","1500","2.37","1500","3555","BVQ"
"","5/12/2020","CORPORACION FAVORITA C.A.","ACCIONES","210","2.37","210","497.7","BVG"
"","5/12/2020","CORPORACION FAVORITA C.A.","ACCIONES","99","2.35","99","232.65","BVQ"
"","5/13/2020","CORPORACION FAVORITA C.A.","ACCIONES","400","2.37","400","948","BVG"
"","5/13/2020","CORPORACION FAVORITA C.A.","ACCIONES","490","2.35","490","1151.5","BVG"
"","5/13/2020","CORPORACION FAVORITA C.A.","ACCIONES","14537","2.37","14537","34452.69","BVQ"
"","5/13/2020","CORPORACION FAVORITA C.A.","ACCIONES","588","2.37","588","1393.56","BVQ"
"","5/13/2020","CORPORACION FAVORITA C.A.","ACCIONES","588","2.37","588","1393.56","BVQ"
"","5/13/2020","CORPORACION FAVORITA C.A.","ACCIONES","411","2.37","411","974.07","BVG"
"","5/13/2020","CORPORACION FAVORITA C.A.","ACCIONES","3350","2.37","3350","7939.5","BVG"
"","5/13/2020","CORPORACION FAVORITA C.A.","ACCIONES","3350","2.37","3350","7939.5","BVG"
"","5/13/2020","CORPORACION FAVORITA C.A.","ACCIONES","3350","2.37","3350","7939.5","BVG"
"","","","","","","","",""
"","5/14/2020","BOLSA DE VALORES DE QUITO","ACCIONES","3000","1.05","3000","3150","BVQ"
"","5/14/2020","CORPORACION FAVORITA C.A.","ACCIONES","360","2.35","360","846","BVG"
"","","","","","","","",""
"","","","","","","","",""
"","","","","","","","",""
"","5/14/2020","BOLSA DE VALORES DE QUITO","ACCIONES","12000","1.04","12000","12480","BVQ"
"","5/15/2020","CORPORACION FAVORITA C.A.","ACCIONES","2759","2.36","2759","6511.24","BVG"
"","5/15/2020","CORPORACION FAVORITA C.A.","ACCIONES","2759","2.36","2759","6511.24","BVG"
"","5/15/2020","CORPORACION FAVORITA C.A.","ACCIONES","2759","2.36","2759","6511.24","BVG"
"","5/15/2020","CORPORACION FAVORITA C.A.","ACCIONES","4478","2.36","4478","10568.08","BVG"
"","5/15/2020","BOLSA DE VALORES DE QUITO","ACCIONES","5000","1.05","5000","5250","BVG"
"","5/15/2020","BOLSA DE VALORES DE GUAYAQUIL","ACCIONES","5000","1.08","5000","5400","BVG"
"","","","","","","","",""
"","","","","","","","",""
"","","","","","","","",""
"","5/15/2020","BOLSA DE VALORES DE QUITO","ACCIONES","5000","1.03","5000","5150","BVQ"
"","5/15/2020","BOLSA DE VALORES DE QUITO","ACCIONES","5000","1.03","5000","5150","BVQ"
"","5/15/2020","BOLSA DE VALORES DE QUITO","ACCIONES","5000","1.03","5000","5150","BVQ"
"","5/15/2020","BOLSA DE VALORES DE QUITO","ACCIONES","4835","1.03","4835","4980.05","BVQ"
"","5/18/2020","SAN CARLOS SOC. AGR. IND.","ACCIONES","20000","0.6","20000","12000","BVG"
"","5/18/2020","SAN CARLOS SOC. AGR. IND.","ACCIONES","20000","0.6","20000","12000","BVG"
"","5/18/2020","CORPORACION FAVORITA C.A.","ACCIONES","1000","2.4","1000","2400","BVQ"
"","","","","","","","",""
"","5/18/2020","BANCO BOLIVARIANO C.A.","ACCIONES","20000","0.85","20000","17000","BVQ"
"","5/18/2020","BANCO DE LA PRODUCCION S.A . PRODUBANCO","ACCIONES","12733","0.78","12733","9931.74","BVQ"
"","5/18/2020","CORPORACION FAVORITA C.A.","ACCIONES","3500","2.37","3500","8295","BVG"
"","5/18/2020","CORPORACION FAVORITA C.A.","ACCIONES","3500","2.36","3500","8260","BVQ"
"","5/18/2020","CORPORACION FAVORITA C.A.","ACCIONES","4220","2.37","4220","10001.4","BVQ"
"","5/18/2020","CORPORACION FAVORITA C.A.","ACCIONES","5210","2.37","5210","12347.7","BVQ"
"","","","","","","","",""
"","5/18/2020","CORPORACION FAVORITA C.A.","ACCIONES","2086","2.37","2086","4943.82","BVQ"
"","5/18/2020","CORPORACION FAVORITA C.A.","ACCIONES","5000","2.37","5000","11850","BVG"
"","5/19/2020","BANCO DE LA PRODUCCION S.A . PRODUBANCO","ACCIONES","2000","0.82","2000","1640","BVG"
"","5/19/2020","BANCO DE LA PRODUCCION S.A . PRODUBANCO","ACCIONES","22000","0.8","22000","17600","BVQ"
"","5/19/2020","BANCO DE LA PRODUCCION S.A . PRODUBANCO","ACCIONES","8000","0.79","8000","6320","BVQ"
"","5/19/2020","CORPORACION FAVORITA C.A.","ACCIONES","4200","2.37","4200","9954","BVQ"
"","5/19/2020","CORPORACION FAVORITA C.A.","ACCIONES","1158","2.37","1158","2744.46","BVG"
"","5/19/2020","CORPORACION FAVORITA C.A.","ACCIONES","1158","2.37","1158","2744.46","BVG"
"","5/19/2020","CORPORACION FAVORITA C.A.","ACCIONES","1158","2.37","1158","2744.46","BVG"
"","","","","","","","",""
"","","","","","","","",""
"","5/19/2020","CORPORACION FAVORITA C.A.","ACCIONES","2000","2.37","2000","4740","BVG"
"","5/19/2020","CORPORACION FAVORITA C.A.","ACCIONES","1000","2.37","1000","2370","BVQ"
"","5/19/2020","CORPORACION FAVORITA C.A.","ACCIONES","1400","2.37","1400","3318","BVQ"
"","5/19/2020","CORPORACION FAVORITA C.A.","ACCIONES","900","2.37","900","2133","BVQ"
"","","","","","","","",""
"","5/19/2020","CORPORACION FAVORITA C.A.","ACCIONES","2000","2.37","2000","4740","BVQ"
"","5/20/2020","CORPORACION FAVORITA C.A.","ACCIONES","2000","2.37","2000","4740","BVQ"
"","5/20/2020","CORPORACION FAVORITA C.A.","ACCIONES","500","2.36","500","1180","BVG"
"","5/20/2020","CORPORACION FAVORITA C.A.","ACCIONES","14","2.36","14","33.04","BVG"
"","5/20/2020","CORPORACION FAVORITA C.A.","ACCIONES","523","2.37","523","1239.51","BVQ"
"","","","","","","","",""
"","","","","","","","",""
"","","","","","","","",""
"","","","","","","","",""
"","5/21/2020","CORPORACION FAVORITA C.A.","ACCIONES","7000","2.37","7000","16590","BVG"
"","5/21/2020","CORPORACION FAVORITA C.A.","ACCIONES","13665","2.37","13665","32386.05","BVQ"
"","5/21/2020","BANCO DE LA PRODUCCION S.A . PRODUBANCO","ACCIONES","6406","0.78","6406","4996.68","BVQ"
"","5/21/2020","BANCO DE LA PRODUCCION S.A . PRODUBANCO","ACCIONES","3594","0.79","3594","2839.26","BVQ"
"","5/21/2020","CORPORACION FAVORITA C.A.","ACCIONES","6500","2.37","6500","15405","BVQ"
"","5/21/2020","BANCO DE LA PRODUCCION S.A . PRODUBANCO","ACCIONES","1500","0.78","1500","1170","BVQ"
"","","","","","","","",""
"","5/21/2020","BOLSA DE VALORES DE QUITO","ACCIONES","5000","1.03","5000","5150","BVQ"
"","5/21/2020","BOLSA DE VALORES DE QUITO","ACCIONES","5000","1.03","5000","5150","BVG"
"","","","","","","","",""
"","5/22/2020","BANCO GUAYAQUIL S.A.","ACCIONES","5882","0.85","5882","4999.7","BVG"
"","","","","","","","",""
"","5/22/2020","CORPORACION FAVORITA C.A.","ACCIONES","840","2.37","840","1990.8","BVG"
"","5/22/2020","CORPORACION FAVORITA C.A.","ACCIONES","840","2.37","840","1990.8","BVG"
"","5/22/2020","CORPORACION FAVORITA C.A.","ACCIONES","840","2.37","840","1990.8","BVG"
"","5/22/2020","CORPORACION FAVORITA C.A.","ACCIONES","840","2.37","840","1990.8","BVG"
"","5/22/2020","BANCO GUAYAQUIL S.A.","ACCIONES","10345","0.87","10345","9000.15","BVQ"
"","","","","","","","",""
"","","","","","","","",""
"","","","","","","","",""
"","","","","","","","",""
"","5/26/2020","BANCO GUAYAQUIL S.A.","ACCIONES","911","0.9","911","819.9","BVG"
"","","","","","","","",""
"","5/26/2020","CORPORACION FAVORITA C.A.","ACCIONES","15000","2.36","15000","35400","BVQ"
"","","","","","","","",""
"","","","","","","","",""
"","5/26/2020","CORPORACION FAVORITA C.A.","ACCIONES","10148","2.36","10148","23949.28","BVQ"
