UNNAMED: 0,FECHA,EMISOR,VALOR,VALOR NOMINAL,PRECIO,NUMERO ACCIONES,VALOR EFECTIVO,PROCEDENCIA
,2024-01-03,BEVERAGE BRAND PATENTS SA,ACCIONES,1.0,24.0,383.0,9192.0,BVQ
,2024-01-03,BEVERAGE BRAND PATENTS SA,ACCIONES,1.0,24.0,191.0,4584.0,BVQ
,2024-01-03,BANCO GUAYAQUIL S.A.,ACCIONES,1.0,1.11,1000.0,1110.0,BVQ
,2024-01-03,BANCO GUAYAQUIL S.A.,ACCIONES,1.0,1.11,60.0,66.6,BVQ
,2024-01-03,BANCO GUAYAQUIL S.A.,ACCIONES,1.0,1.1,2800.0,3080.0,BVQ
,2024-01-04,BANCO PICHINCHA C.A.,ACCIONES,100.0,89.0,2.0,178.0,BVQ
,2024-01-04,BEVERAGE BRAND PATENTS SA,ACCIONES,1.0,24.0,123.0,2952.0,BVQ
,2024-01-04,CORPORACION FAVORITA C.A.,ACCIONES,1.0,1.69,6000.0,10140.0,BVQ
,2024-01-04,CORPORACION FAVORITA C.A.,ACCIONES,1.0,1.7,3000.0,5100.0,BVQ
,2024-01-04,CORPORACION FAVORITA C.A.,ACCIONES,1.0,1.71,350.0,598.5,BVQ
,2024-01-04,CORPORACION FAVORITA C.A.,ACCIONES,1.0,1.72,813.0,1398.36,BVQ
,2024-01-04,CORPORACION FAVORITA C.A.,ACCIONES,1.0,1.7,3000.0,5100.0,BVQ
,2024-01-04,CORPORACION FAVORITA C.A.,ACCIONES,1.0,1.7,5765.0,9800.5,BVQ
,2024-01-04,CERVECERIA NACIONAL CN S A,ACCIONES,1.0,40.0,30.0,1200.0,BVQ
,2024-01-05,CORPORACION FAVORITA C.A.,ACCIONES,1.0,1.7,400.0,680.0,BVQ
,2024-01-05,CORPORACION FAVORITA C.A.,ACCIONES,1.0,1.71,500.0,855.0,BVQ
,2024-01-05,CORPORACION FAVORITA C.A.,ACCIONES,1.0,1.72,634.0,1090.48,BVQ
,2024-01-05,CORPORACION FAVORITA C.A.,ACCIONES,1.0,1.71,90.0,153.9,BVQ
,2024-01-05,CORPORACION FAVORITA C.A.,ACCIONES,1.0,1.69,5931.0,10023.39,BVQ
,2024-01-05,CORPORACION FAVORITA C.A.,ACCIONES,1.0,1.7,1640.0,2788.0,BVQ
,2024-01-05,CORPORACION FAVORITA C.A.,ACCIONES,1.0,1.7,2000.0,3400.0,BVQ
,2024-01-05,CORPORACION FAVORITA C.A.,ACCIONES,1.0,1.71,219.0,374.49,BVQ
,2024-01-05,CORPORACION FAVORITA C.A.,ACCIONES,1.0,1.71,100.0,171.0,BVQ
,2024-01-05,CORPORACION FAVORITA C.A.,ACCIONES,1.0,1.7,126.0,214.2,BVQ
,2024-01-05,CORPORACION FAVORITA C.A.,ACCIONES,1.0,1.7,360.0,612.0,BVQ
,2024-01-05,CORPORACION FAVORITA C.A.,ACCIONES,1.0,1.68,114.0,191.52,BVQ
,2024-01-08,HOLCIM ECUADOR S.A.,ACCIONES,3.0,50.0,50.0,2500.0,BVQ
,2024-01-08,CORPORACION FAVORITA C.A.,ACCIONES,1.0,1.7,5800.0,9860.0,BVQ
,2024-01-08,BANCO BOLIVARIANO C.A.,ACCIONES,1.0,1.02,29500.0,30090.0,BVQ
,2024-01-08,CORPORACION FAVORITA C.A.,ACCIONES,1.0,1.71,73.0,124.83,BVQ
,2024-01-08,BANCO BOLIVARIANO C.A.,ACCIONES,1.0,1.02,10500.0,10710.0,BVQ
,2024-01-08,CORPORACION FAVORITA C.A.,ACCIONES,1.0,1.71,1250.0,2137.5,BVQ
,2024-01-08,CORPORACION FAVORITA C.A.,ACCIONES,1.0,1.69,1376.0,2325.44,BVQ
,2024-01-08,BRIKAPITAL SA,ACCIONES,1000.0,380.0,17.0,6460.0,BVQ
,2024-01-08,CORPORACION FAVORITA C.A.,ACCIONES,1.0,1.68,1229.0,2064.72,BVQ
,2024-01-08,CORPORACION FAVORITA C.A.,ACCIONES,1.0,1.67,1363.0,2276.21,BVQ
,2024-01-08,CORPORACION FAVORITA C.A.,ACCIONES,1.0,1.7,175.0,297.5,BVG
,2024-01-08,CORPORACION FAVORITA C.A.,ACCIONES,1.0,1.7,395.0,671.5,BVG
,2024-01-08,CERVECERIA NACIONAL CN S A,ACCIONES,1.0,40.0,83.0,3320.0,BVQ
,2024-01-09,BANCO DE LA PRODUCCION S.A . PRODUBANCO,ACCIONES,1.0,1.0,3721.0,3721.0,BVQ
,2024-01-09,CORPORACION FAVORITA C.A.,ACCIONES,1.0,1.7,73.0,124.1,BVG
,2024-01-09,BANCO DE LA PRODUCCION S.A . PRODUBANCO,ACCIONES,1.0,1.0,1000.0,1000.0,BVQ
,2024-01-09,BEVERAGE BRAND PATENTS SA,ACCIONES,1.0,23.0,50.0,1150.0,BVQ
,2024-01-09,BANCO DE LA PRODUCCION S.A . PRODUBANCO,ACCIONES,1.0,1.0,254.0,254.0,BVQ
,2024-01-09,BEVERAGE BRAND PATENTS SA,ACCIONES,1.0,23.0,90.0,2070.0,BVQ
,2024-01-09,BANCO DE LA PRODUCCION S.A . PRODUBANCO,ACCIONES,1.0,0.98,7626.0,7473.48,BVQ
,2024-01-09,BANCO GUAYAQUIL S.A.,ACCIONES,1.0,1.1,28005.0,30805.5,BVQ
,2024-01-09,CORPORACION FAVORITA C.A.,ACCIONES,1.0,1.69,1800.0,3042.0,BVQ
,2024-01-09,CORPORACION FAVORITA C.A.,ACCIONES,1.0,1.7,799.0,1358.3,BVQ
,2024-01-09,CORPORACION FAVORITA C.A.,ACCIONES,1.0,1.69,776.0,1311.44,BVQ
,2024-01-09,CORPORACION FAVORITA C.A.,ACCIONES,1.0,1.69,74.0,125.06,BVQ
,2024-01-10,BOLSA DE VALORES DE GUAYAQUIL,ACCIONES,1.0,1.0,10000.0,10000.0,BVQ
,2024-01-10,CORPORACION FAVORITA C.A.,ACCIONES,1.0,1.69,5848.0,9883.12,BVQ
,2024-01-10,CORPORACION FAVORITA C.A.,ACCIONES,1.0,1.69,2856.0,4826.64,BVQ
,2024-01-10,CORPORACION FAVORITA C.A.,ACCIONES,1.0,1.7,78.0,132.6,BVQ
,2024-01-10,CORPORACION FAVORITA C.A.,ACCIONES,1.0,1.69,462.0,780.78,BVQ
,2024-01-10,CORPORACION FAVORITA C.A.,ACCIONES,1.0,1.69,500.0,845.0,BVQ
,2024-01-10,BANCO GUAYAQUIL S.A.,ACCIONES,1.0,1.11,4000.0,4440.0,BVQ
,2024-01-10,BANCO GUAYAQUIL S.A.,ACCIONES,1.0,1.11,1533.0,1701.63,BVQ
,2024-01-10,BEVERAGE BRAND PATENTS SA,ACCIONES,1.0,22.0,182.0,4004.0,BVQ
,2024-01-10,CORPORACION FAVORITA C.A.,ACCIONES,1.0,1.7,321.0,545.7,BVG
,2024-01-10,CORPORACION FAVORITA C.A.,ACCIONES,1.0,1.7,109.0,185.3,BVG
,2024-01-10,CORPORACION FAVORITA C.A.,ACCIONES,1.0,1.7,182.0,309.4,BVG
,2024-01-10,CORPORACION FAVORITA C.A.,ACCIONES,1.0,1.7,182.0,309.4,BVG
,2024-01-10,CORPORACION FAVORITA C.A.,ACCIONES,1.0,1.7,106.0,180.2,BVG
,2024-01-10,CORPORACION FAVORITA C.A.,ACCIONES,1.0,1.69,2962.0,5005.78,BVG
,2024-01-10,CORPORACION FAVORITA C.A.,ACCIONES,1.0,1.7,38.0,64.6,BVG
,2024-01-10,CERVECERIA NACIONAL CN S A,ACCIONES,1.0,40.0,99.0,3960.0,BVQ
,2024-01-11,BRIKAPITAL SA,ACCIONES,1000.0,390.0,5.0,1950.0,BVQ
,2024-01-11,CORPORACION FAVORITA C.A.,ACCIONES,1.0,1.67,793.0,1324.31,BVG
,2024-01-11,BRIKAPITAL SA,ACCIONES,1000.0,390.0,1.0,390.0,BVQ
,2024-01-11,CORPORACION FAVORITA C.A.,ACCIONES,1.0,1.67,1059.0,1768.53,BVG
,2024-01-11,CORPORACION FAVORITA C.A.,ACCIONES,1.0,1.69,500.0,845.0,BVG
,2024-01-11,BANCO DE LA PRODUCCION S.A . PRODUBANCO,ACCIONES,1.0,1.0,6870.0,6870.0,BVQ
,2024-01-11,CORPORACION FAVORITA C.A.,ACCIONES,1.0,1.69,2938.0,4965.22,BVG
,2024-01-11,BANCO PICHINCHA C.A.,ACCIONES,100.0,88.0,124.0,10912.0,BVQ
,2024-01-11,BANCO GUAYAQUIL S.A.,ACCIONES,1.0,1.1,847.0,931.7,BVQ
,2024-01-11,CORPORACION FAVORITA C.A.,ACCIONES,1.0,1.69,4.0,6.76,BVQ
,2024-01-11,CORPORACION FAVORITA C.A.,ACCIONES,1.0,1.69,29.0,49.01,BVQ
,2024-01-11,CORPORACION FAVORITA C.A.,ACCIONES,1.0,1.69,1453.0,2455.57,BVQ
,2024-01-12,CORPORACION FAVORITA C.A.,ACCIONES,1.0,1.7,400.0,680.0,BVQ
,2024-01-12,BOLSA DE VALORES DE QUITO,ACCIONES,1.0,2.35,1326.0,3116.1,BVQ
,2024-01-12,CORPORACION FAVORITA C.A.,ACCIONES,1.0,1.7,400.0,680.0,BVQ
,2024-01-12,BANCO DE LA PRODUCCION S.A . PRODUBANCO,ACCIONES,1.0,0.99,706.0,698.94,BVQ
,2024-01-12,CORPORACION FAVORITA C.A.,ACCIONES,1.0,1.7,181.0,307.7,BVQ
,2024-01-12,BANCO DE LA PRODUCCION S.A . PRODUBANCO,ACCIONES,1.0,0.98,294.0,288.12,BVQ
,2024-01-12,CORPORACION FAVORITA C.A.,ACCIONES,1.0,1.7,400.0,680.0,BVQ
,2024-01-12,BOLSA DE VALORES DE GUAYAQUIL,ACCIONES,1.0,1.0,3750.0,3750.0,BVQ
,2024-01-12,CORPORACION FAVORITA C.A.,ACCIONES,1.0,1.7,422.0,717.4,BVQ
,2024-01-12,CORPORACION FAVORITA C.A.,ACCIONES,1.0,1.68,3513.0,5901.84,BVQ
,2024-01-12,CORPORACION FAVORITA C.A.,ACCIONES,1.0,1.69,2719.0,4595.11,BVQ
,2024-01-12,CORPORACION FAVORITA C.A.,ACCIONES,1.0,1.84,55.0,101.2,BVQ
,2024-01-12,CORPORACION FAVORITA C.A.,ACCIONES,1.0,1.7,582.0,989.4,BVQ
,2024-01-12,BANCO GUAYAQUIL S.A.,ACCIONES,1.0,1.1,153.0,168.3,BVQ
,2024-01-12,BANCO GUAYAQUIL S.A.,ACCIONES,1.0,1.1,6951.0,7646.1,BVQ
,2024-01-12,CORPORACION FAVORITA C.A.,ACCIONES,1.0,1.69,1104.0,1865.76,BVG
,2024-01-12,CORPORACION FAVORITA C.A.,ACCIONES,1.0,1.69,1250.0,2112.5,BVG
,2024-01-12,CORPORACION FAVORITA C.A.,ACCIONES,1.0,1.69,208.0,351.52,BVG
,2024-01-12,SAN CARLOS SOC. AGR. IND.,ACCIONES,1.0,0.72,5000.0,3600.0,BVQ
,2024-01-12,CERVECERIA NACIONAL CN S A,ACCIONES,1.0,40.0,22.0,880.0,BVQ
,2024-01-15,BOLSA DE VALORES DE GUAYAQUIL,ACCIONES,1.0,1.0,6000.0,6000.0,BVG
,2024-01-15,CERVECERIA NACIONAL CN S A,ACCIONES,1.0,40.0,165.0,6600.0,BVQ
,2024-01-15,BANCO DE LA PRODUCCION S.A . PRODUBANCO,ACCIONES,1.0,1.0,847.0,847.0,BVG
,2024-01-15,CONCLINA C A  CIA CONJU CLINICO NACIONAL,ACCIONES,1.0,1.08,484.0,522.72,BVQ
,2024-01-15,BANCO DE LA PRODUCCION S.A . PRODUBANCO,ACCIONES,1.0,1.0,3000.0,3000.0,BVG
,2024-01-15,CORPORACION FAVORITA C.A.,ACCIONES,1.0,1.67,1764.0,2945.88,BVG
,2024-01-15,BANCO DE LA PRODUCCION S.A . PRODUBANCO,ACCIONES,1.0,1.0,926.0,926.0,BVQ
,2024-01-15,CORPORACION FAVORITA C.A.,ACCIONES,1.0,1.67,1188.0,1983.96,BVQ
,2024-01-15,BRIKAPITAL SA,ACCIONES,1000.0,400.0,55.0,22000.0,BVQ
,2024-01-15,CORPORACION FAVORITA C.A.,ACCIONES,1.0,1.67,2516.0,4201.72,BVQ
,2024-01-15,HOLCIM ECUADOR S.A.,ACCIONES,3.0,40.0,50.0,2000.0,BVG
,2024-01-15,CORPORACION FAVORITA C.A.,ACCIONES,1.0,1.68,951.0,1597.68,BVQ
,2024-01-15,BANCO PICHINCHA C.A.,ACCIONES,100.0,88.0,5.0,440.0,BVQ
,2024-01-15,CORPORACION FAVORITA C.A.,ACCIONES,1.0,1.68,1643.0,2760.24,BVQ
,2024-01-16,BANCO PICHINCHA C.A.,ACCIONES,100.0,88.0,25.0,2200.0,BVQ
,2024-01-16,CORPORACION FAVORITA C.A.,ACCIONES,1.0,1.67,28594.0,47751.98,BVQ
,2024-01-16,BANCO PICHINCHA C.A.,ACCIONES,100.0,80.0,100.0,8000.0,BVG
,2024-01-16,CORPORACION FAVORITA C.A.,ACCIONES,1.0,1.7,482.0,819.4,BVQ
,2024-01-16,BANCO PICHINCHA C.A.,ACCIONES,100.0,80.01,150.0,12001.5,BVQ
,2024-01-16,CORPORACION FAVORITA C.A.,ACCIONES,1.0,1.69,320.0,540.8,BVQ
,2024-01-16,BRIKAPITAL SA,ACCIONES,1000.0,630.0,1.0,630.0,BVQ
,2024-01-16,CORPORACION FAVORITA C.A.,ACCIONES,1.0,1.7,858.0,1458.6,BVQ
,2024-01-16,BRIKAPITAL SA,ACCIONES,1000.0,615.0,120.0,73800.0,BVQ
,2024-01-16,CORPORACION FAVORITA C.A.,ACCIONES,1.0,1.68,1000.0,1680.0,BVQ
,2024-01-16,BRIKAPITAL SA,ACCIONES,1000.0,615.0,32.0,19680.0,BVQ
,2024-01-16,CORPORACION FAVORITA C.A.,ACCIONES,1.0,1.67,14951.0,24968.17,BVQ
,2024-01-16,CORPORACION FAVORITA C.A.,ACCIONES,1.0,1.67,2000.0,3340.0,BVQ
,2024-01-16,CORPORACION FAVORITA C.A.,ACCIONES,1.0,1.67,5049.0,8431.83,BVQ
,2024-01-16,CORPORACION FAVORITA C.A.,ACCIONES,1.0,1.66,1232.0,2045.12,BVQ
,2024-01-16,CORPORACION FAVORITA C.A.,ACCIONES,1.0,1.67,7758.0,12955.86,BVQ
,2024-01-16,BANCO GUAYAQUIL S.A.,ACCIONES,1.0,1.08,1023.0,1104.84,BVQ
,2024-01-16,BANCO GUAYAQUIL S.A.,ACCIONES,1.0,1.13,474.0,535.62,BVQ
,2024-01-16,BANCO GUAYAQUIL S.A.,ACCIONES,1.0,1.09,530.0,577.7,BVQ
,2024-01-16,BANCO GUAYAQUIL S.A.,ACCIONES,1.0,1.1,350.0,385.0,BVG
,2024-01-16,BANCO GUAYAQUIL S.A.,ACCIONES,1.0,1.15,503.0,578.45,BVG
,2024-01-16,BANCO GUAYAQUIL S.A.,ACCIONES,1.0,1.13,18.0,20.34,BVG
,2024-01-16,BANCO GUAYAQUIL S.A.,ACCIONES,1.0,1.13,397.0,448.61,BVG
,2024-01-17,BANCO DE LA PRODUCCION S.A . PRODUBANCO,ACCIONES,1.0,1.0,10000.0,10000.0,BVQ
,2024-01-17,BANCO GUAYAQUIL S.A.,ACCIONES,1.0,1.09,8000.0,8720.0,BVG
,2024-01-17,BANCO DE LA PRODUCCION S.A . PRODUBANCO,ACCIONES,1.0,1.01,3884.0,3922.84,BVG
,2024-01-17,BANCO GUAYAQUIL S.A.,ACCIONES,1.0,1.09,2365.0,2577.85,BVG
,2024-01-17,BOLSA DE VALORES DE GUAYAQUIL,ACCIONES,1.0,1.0,10000.0,10000.0,BVQ
,2024-01-17,CORPORACION FAVORITA C.A.,ACCIONES,1.0,1.68,59.0,99.12,BVQ
,2024-01-17,BANCO PICHINCHA C.A.,ACCIONES,100.0,80.0,63.0,5040.0,BVQ
,2024-01-17,CORPORACION FAVORITA C.A.,ACCIONES,1.0,1.68,812.0,1364.16,BVQ
,2024-01-17,CORPORACION FAVORITA C.A.,ACCIONES,1.0,1.68,98.0,164.64,BVQ
,2024-01-17,CORPORACION FAVORITA C.A.,ACCIONES,1.0,1.7,1036.0,1761.2,BVQ
,2024-01-17,CORPORACION FAVORITA C.A.,ACCIONES,1.0,1.7,1964.0,3338.8,BVQ
,2024-01-17,CORPORACION FAVORITA C.A.,ACCIONES,1.0,1.68,402.0,675.36,BVQ
,2024-01-17,CORPORACION FAVORITA C.A.,ACCIONES,1.0,1.69,78.0,131.82,BVQ
,2024-01-17,CORPORACION FAVORITA C.A.,ACCIONES,1.0,1.68,402.0,675.36,BVQ
,2024-01-17,CERVECERIA NACIONAL CN S A,ACCIONES,1.0,40.0,9.0,360.0,BVQ
,2024-01-18,CERVECERIA NACIONAL CN S A,ACCIONES,1.0,40.0,160.0,6400.0,BVG
,2024-01-18,CORPORACION FAVORITA C.A.,ACCIONES,1.0,1.67,8000.0,13360.0,BVQ
,2024-01-18,CORPORACION FAVORITA C.A.,ACCIONES,1.0,1.67,5000.0,8350.0,BVQ
,2024-01-18,CORPORACION FAVORITA C.A.,ACCIONES,1.0,1.67,1737.0,2900.79,BVQ
,2024-01-18,CORPORACION FAVORITA C.A.,ACCIONES,1.0,1.68,518.0,870.24,BVQ
,2024-01-18,CORPORACION FAVORITA C.A.,ACCIONES,1.0,1.84,55.0,101.2,BVQ
,2024-01-18,CORPORACION FAVORITA C.A.,ACCIONES,1.0,1.7,150.0,255.0,BVQ
,2024-01-18,CORPORACION FAVORITA C.A.,ACCIONES,1.0,1.7,204.0,346.8,BVQ
,2024-01-18,CORPORACION FAVORITA C.A.,ACCIONES,1.0,1.67,12608.0,21055.36,BVQ
,2024-01-18,BANCO GUAYAQUIL S.A.,ACCIONES,1.0,1.05,2137.0,2243.85,BVG
,2024-01-18,BEVERAGE BRAND PATENTS SA,ACCIONES,1.0,20.0,505.0,10100.0,BVQ
,2024-01-18,CORPORACION FAVORITA C.A.,ACCIONES,1.0,1.67,1000.0,1670.0,BVG
,2024-01-18,CORPORACION FAVORITA C.A.,ACCIONES,1.0,1.67,8000.0,13360.0,BVG
,2024-01-18,CORPORACION FAVORITA C.A.,ACCIONES,1.0,1.67,8000.0,13360.0,BVG
,2024-01-18,CORPORACION FAVORITA C.A.,ACCIONES,1.0,1.67,4000.0,6680.0,BVG
,2024-01-18,BANCO PICHINCHA C.A.,ACCIONES,100.0,83.5,9.0,751.5,BVQ
,2024-01-18,BOLSA DE VALORES DE QUITO,ACCIONES,1.0,2.7,11265.0,30415.5,BVQ
,2024-01-18,BANCO DE LA PRODUCCION S.A . PRODUBANCO,ACCIONES,1.0,1.0,71.0,71.0,BVQ
,2024-01-19,BANCO GUAYAQUIL S.A.,ACCIONES,1.0,1.1,12000.0,13200.0,BVQ
,2024-01-19,BRIKAPITAL SA,ACCIONES,1000.0,590.0,34.0,20060.0,BVQ
,2024-01-19,BANCO GUAYAQUIL S.A.,ACCIONES,1.0,1.1,3323.0,3655.3,BVQ
,2024-01-19,INDUSTRIAS ALES,ACCIONES,1.0,0.56,3227.0,1807.12,BVQ
,2024-01-19,BANCO GUAYAQUIL S.A.,ACCIONES,1.0,1.13,2934.0,3315.42,BVQ
,2024-01-19,HOLCIM ECUADOR S.A.,ACCIONES,3.0,50.0,30.0,1500.0,BVQ
,2024-01-19,BANCO GUAYAQUIL S.A.,ACCIONES,1.0,1.15,11800.0,13570.0,BVQ
,2024-01-19,BANCO GUAYAQUIL S.A.,ACCIONES,1.0,1.13,11800.0,13334.0,BVQ
,2024-01-19,INVERSANCARLOS,ACCIONES,1.0,2.4,6101.0,14642.4,BVQ
,2024-01-19,CORPORACION FAVORITA C.A.,ACCIONES,1.0,1.67,2000.0,3340.0,BVQ
,2024-01-19,CORPORACION FAVORITA C.A.,ACCIONES,1.0,1.67,12049.0,20121.83,BVQ
,2024-01-19,CORPORACION FAVORITA C.A.,ACCIONES,1.0,1.7,218.0,370.6,BVQ
,2024-01-19,CORPORACION FAVORITA C.A.,ACCIONES,1.0,1.7,732.0,1244.4,BVQ
,2024-01-19,CORPORACION FAVORITA C.A.,ACCIONES,1.0,1.68,1177.0,1977.36,BVQ
,2024-01-19,CORPORACION FAVORITA C.A.,ACCIONES,1.0,1.7,589.0,1001.3,BVQ
,2024-01-19,CORPORACION FAVORITA C.A.,ACCIONES,1.0,1.7,95.0,161.5,BVQ
,2024-01-19,CORPORACION FAVORITA C.A.,ACCIONES,1.0,1.7,200.0,340.0,BVQ
,2024-01-19,CORPORACION FAVORITA C.A.,ACCIONES,1.0,1.7,102.0,173.4,BVQ
,2024-01-19,CORPORACION FAVORITA C.A.,ACCIONES,1.0,1.7,127.0,215.9,BVQ
,2024-01-19,CORPORACION FAVORITA C.A.,ACCIONES,1.0,1.7,548.0,931.6,BVQ
,2024-01-19,CORPORACION FAVORITA C.A.,ACCIONES,1.0,1.69,224.0,378.56,BVQ
,2024-01-22,BOLSA DE VALORES DE GUAYAQUIL,ACCIONES,1.0,0.9,1000.0,900.0,BVG
,2024-01-22,CORPORACION FAVORITA C.A.,ACCIONES,1.0,1.68,3755.0,6308.4,BVQ
,2024-01-22,BANCO DE LA PRODUCCION S.A . PRODUBANCO,ACCIONES,1.0,1.0,270.0,270.0,BVG
,2024-01-22,CORPORACION FAVORITA C.A.,ACCIONES,1.0,1.69,14647.0,24753.43,BVQ
,2024-01-22,CORPORACION FAVORITA C.A.,ACCIONES,1.0,1.69,5900.0,9971.0,BVQ
,2024-01-22,BANCO DE LA PRODUCCION S.A . PRODUBANCO,ACCIONES,1.0,1.0,458.0,458.0,BVQ
,2024-01-22,CORPORACION FAVORITA C.A.,ACCIONES,1.0,1.69,10000.0,16900.0,BVQ
,2024-01-22,BANCO DE LA PRODUCCION S.A . PRODUBANCO,ACCIONES,1.0,1.0,450.0,450.0,BVQ
,2024-01-22,CORPORACION FAVORITA C.A.,ACCIONES,1.0,1.7,3543.0,6023.1,BVQ
,2024-01-22,BRIKAPITAL SA,ACCIONES,1000.0,590.0,47.0,27730.0,BVQ
,2024-01-22,CORPORACION FAVORITA C.A.,ACCIONES,1.0,1.7,1000.0,1700.0,BVQ
,2024-01-22,BRIKAPITAL SA,ACCIONES,1000.0,580.0,7.0,4060.0,BVQ
,2024-01-22,CORPORACION FAVORITA C.A.,ACCIONES,1.0,1.7,642.0,1091.4,BVQ
,2024-01-22,CORPORACION FAVORITA C.A.,ACCIONES,1.0,1.7,4100.0,6970.0,BVQ
,2024-01-22,CORPORACION FAVORITA C.A.,ACCIONES,1.0,1.7,16027.0,27245.9,BVQ
,2024-01-22,CORPORACION FAVORITA C.A.,ACCIONES,1.0,1.69,880.0,1487.2,BVQ
,2024-01-22,CORPORACION FAVORITA C.A.,ACCIONES,1.0,1.7,8.0,13.6,BVQ
,2024-01-22,CORPORACION FAVORITA C.A.,ACCIONES,1.0,1.67,6699.0,11187.33,BVQ
,2024-01-22,CORPORACION FAVORITA C.A.,ACCIONES,1.0,1.68,980.0,1646.4,BVQ
,2024-01-22,CORPORACION FAVORITA C.A.,ACCIONES,1.0,1.68,1164.0,1955.52,BVQ
,2024-01-22,CORPORACION FAVORITA C.A.,ACCIONES,1.0,1.7,282.0,479.4,BVQ
,2024-01-22,CORPORACION FAVORITA C.A.,ACCIONES,1.0,1.67,2000.0,3340.0,BVQ
,2024-01-22,BANCO GUAYAQUIL S.A.,ACCIONES,1.0,1.12,1785.0,1999.2,BVQ
,2024-01-22,BANCO GUAYAQUIL S.A.,ACCIONES,1.0,1.1,351.0,386.1,BVQ
,2024-01-22,CORPORACION FAVORITA C.A.,ACCIONES,1.0,1.68,2930.0,4922.4,BVG
,2024-01-22,CORPORACION FAVORITA C.A.,ACCIONES,1.0,1.69,2284.0,3859.96,BVG
,2024-01-22,CERVECERIA NACIONAL CN S A,ACCIONES,1.0,40.0,100.0,4000.0,BVQ
,2024-01-23,CERVECERIA NACIONAL CN S A,ACCIONES,1.0,40.0,9.0,360.0,BVG
,2024-01-23,BRIKAPITAL SA,ACCIONES,1000.0,400.0,2.0,800.0,BVQ
,2024-01-23,CERVECERIA NACIONAL CN S A,ACCIONES,1.0,40.0,50.0,2000.0,BVQ
,2024-01-23,HOLCIM ECUADOR S.A.,ACCIONES,3.0,51.5,29.0,1493.5,BVQ
,2024-01-23,CERVECERIA NACIONAL CN S A,ACCIONES,1.0,39.5,9.0,355.5,BVQ
,2024-01-23,HOLCIM ECUADOR S.A.,ACCIONES,3.0,40.0,70.0,2800.0,BVQ
,2024-01-23,CORPORACION FAVORITA C.A.,ACCIONES,1.0,1.68,250.0,420.0,BVQ
,2024-01-23,HOLCIM ECUADOR S.A.,ACCIONES,3.0,40.0,70.0,2800.0,BVQ
,2024-01-23,BANCO PICHINCHA C.A.,ACCIONES,100.0,84.0,4.0,336.0,BVQ
,2024-01-23,BANCO PICHINCHA C.A.,ACCIONES,100.0,82.0,258.0,21156.0,BVQ
,2024-01-24,CORPORACION FAVORITA C.A.,ACCIONES,1.0,1.68,700.0,1176.0,BVQ
,2024-01-24,BANCO PICHINCHA C.A.,ACCIONES,100.0,80.0,64.0,5120.0,BVQ
,2024-01-24,CORPORACION FAVORITA C.A.,ACCIONES,1.0,1.68,223.0,374.64,BVQ
,2024-01-24,HOLCIM ECUADOR S.A.,ACCIONES,3.0,40.0,250.0,10000.0,BVQ
,2024-01-24,CORPORACION FAVORITA C.A.,ACCIONES,1.0,1.68,221.0,371.28,BVQ
