UNNAMED: 0,FECHA,EMISOR,VALOR,VALOR NOMINAL,PRECIO,NUMERO ACCIONES,VALOR EFECTIVO,PROCEDENCIA
,2025-01-09,CORPORACION FAVORITA C.A.,ACCIONES,1.0,1.88,1373.0,2581.24,BVQ
,2025-01-09,CORPORACION FAVORITA C.A.,ACCIONES,1.0,1.89,4855.0,9175.95,BVQ
,2025-01-09,CORPORACION FAVORITA C.A.,ACCIONES,1.0,1.89,2500.0,4725.0,BVQ
,2025-01-09,CORPORACION FAVORITA C.A.,ACCIONES,1.0,1.89,337.0,636.93,BVQ
,2025-01-09,CORPORACION FAVORITA C.A.,ACCIONES,1.0,1.89,520.0,982.8,BVQ
,2025-01-09,CORPORACION FAVORITA C.A.,ACCIONES,1.0,1.89,937.0,1770.93,BVQ
,2025-01-09,BANCO PICHINCHA C.A.,ACCIONES,100.0,80.0,459.0,36720.0,BVG
,2025-01-09,CORPORACION FAVORITA C.A.,ACCIONES,1.0,1.89,372.0,703.08,BVG
,2025-01-09,CORPORACION FAVORITA C.A.,ACCIONES,1.0,1.89,3500.0,6615.0,BVG
,2025-01-09,CORPORACION FAVORITA C.A.,ACCIONES,1.0,1.89,8325.0,15734.25,BVG
,2025-01-10,CORPORACION FAVORITA C.A.,ACCIONES,1.0,1.88,1571.0,2953.48,BVQ
,2025-01-10,BANCO DE LA PRODUCCION S.A . PRODUBANCO,ACCIONES,1.0,0.85,3436.0,2920.6,BVQ
,2025-01-10,BANCO PICHINCHA C.A.,ACCIONES,100.0,83.0,128.0,10624.0,BVQ
,2025-01-10,BANCO DE LA PRODUCCION S.A . PRODUBANCO,ACCIONES,1.0,0.87,6294.0,5475.78,BVQ
,2025-01-10,CORPORACION FAVORITA C.A.,ACCIONES,1.0,1.88,155.0,291.4,BVQ
,2025-01-10,BANCO GUAYAQUIL S.A.,ACCIONES,1.0,1.2,100.0,120.0,BVQ
,2025-01-10,BANCO BOLIVARIANO C.A.,ACCIONES,1.0,1.1,109.0,119.9,BVQ
,2025-01-10,BANCO DE LA PRODUCCION S.A . PRODUBANCO,ACCIONES,1.0,0.9,305.0,274.5,BVQ
,2025-01-10,BANCO BOLIVARIANO C.A.,ACCIONES,1.0,1.1,557.0,612.7,BVQ
,2025-01-10,BANCO DE LA PRODUCCION S.A . PRODUBANCO,ACCIONES,1.0,0.9,551.0,495.9,BVQ
,2025-01-10,CERVECERIA NACIONAL CN S A,ACCIONES,1.0,40.0,9.0,360.0,BVQ
,2025-01-10,CONCLINA C A  CIA CONJU CLINICO NACIONAL,ACCIONES,1.0,1.5,317.0,475.5,BVQ
,2025-01-10,CERVECERIA NACIONAL CN S A,ACCIONES,1.0,47.0,18.0,846.0,BVQ
,2025-01-10,CORPORACION FAVORITA C.A.,ACCIONES,1.0,1.87,7000.0,13090.0,BVQ
,2025-01-10,CORPORACION FAVORITA C.A.,ACCIONES,1.0,1.88,3192.0,6000.96,BVQ
,2025-01-10,BANCO GUAYAQUIL S.A.,ACCIONES,1.0,1.12,25000.0,28000.0,BVG
,2025-01-10,BANCO GUAYAQUIL S.A.,ACCIONES,1.0,1.12,10000.0,11200.0,BVG
,2025-01-10,BANCO GUAYAQUIL S.A.,ACCIONES,1.0,1.12,8000.0,8960.0,BVG
,2025-01-10,BANCO GUAYAQUIL S.A.,ACCIONES,1.0,1.12,50742.0,56831.04,BVG
,2025-01-10,CERVECERIA NACIONAL CN S A,ACCIONES,1.0,44.0,8.0,352.0,BVG
,2025-01-10,CERVECERIA NACIONAL CN S A,ACCIONES,1.0,44.5,10.0,445.0,BVG
,2025-01-13,CONCLINA C A  CIA CONJU CLINICO NACIONAL,ACCIONES PREFERIDAS,1.0,1.3,228.0,296.4,BVQ
,2025-01-13,BANCO GUAYAQUIL S.A.,ACCIONES,1.0,1.12,7200.0,8064.0,BVQ
,2025-01-13,CORPORACION FAVORITA C.A.,ACCIONES,1.0,1.88,515.0,968.2,BVQ
,2025-01-13,HOLCIM ECUADOR S.A.,ACCIONES,3.0,50.0,18.0,900.0,BVQ
,2025-01-13,BANCO DE LA PRODUCCION S.A . PRODUBANCO,ACCIONES,1.0,0.9,8343.0,7508.7,BVQ
,2025-01-13,BANCO GUAYAQUIL S.A.,ACCIONES,1.0,1.16,6500.0,7540.0,BVQ
,2025-01-13,BANCO GUAYAQUIL S.A.,ACCIONES,1.0,1.12,6836.0,7656.32,BVQ
,2025-01-13,SAN CARLOS SOC. AGR. IND.,ACCIONES,1.0,0.61,14125.0,8616.25,BVG
,2025-01-14,BANCO GUAYAQUIL S.A.,ACCIONES,1.0,1.2,871.0,1045.2,BVQ
,2025-01-14,INVERSANCARLOS,ACCIONES,1.0,2.8,20000.0,56000.0,BVQ
,2025-01-14,CERVECERIA NACIONAL CN S A,ACCIONES,1.0,40.0,331.0,13240.0,BVQ
,2025-01-14,CERVECERIA NACIONAL CN S A,ACCIONES,1.0,40.0,66.0,2640.0,BVQ
,2025-01-14,BANCO PICHINCHA C.A.,ACCIONES,100.0,84.0,50.0,4200.0,BVQ
,2025-01-14,BEVERAGE BRAND PATENTS SA,ACCIONES,1.0,35.06,20.0,701.2,BVQ
,2025-01-14,CORPORACION FAVORITA C.A.,ACCIONES,1.0,1.87,232.0,433.84,BVQ
,2025-01-14,CORPORACION FAVORITA C.A.,ACCIONES,1.0,1.88,438.0,823.44,BVQ
,2025-01-15,BANCO GUAYAQUIL S.A.,ACCIONES,1.0,1.16,3500.0,4060.0,BVQ
,2025-01-15,BANCO GUAYAQUIL S.A.,ACCIONES,1.0,1.15,200.0,230.0,BVQ
,2025-01-15,BANCO GUAYAQUIL S.A.,ACCIONES,1.0,1.12,518.0,580.16,BVQ
,2025-01-15,BANCO GUAYAQUIL S.A.,ACCIONES,1.0,1.12,875.0,980.0,BVQ
,2025-01-15,BANCO GUAYAQUIL S.A.,ACCIONES,1.0,1.12,16171.0,18111.52,BVQ
,2025-01-15,BANCO GUAYAQUIL S.A.,ACCIONES,1.0,1.12,1491.0,1669.92,BVQ
,2025-01-15,BANCO GUAYAQUIL S.A.,ACCIONES,1.0,1.12,2650.0,2968.0,BVQ
,2025-01-15,BANCO GUAYAQUIL S.A.,ACCIONES,1.0,1.2,1000.0,1200.0,BVQ
,2025-01-15,CORPORACION FAVORITA C.A.,ACCIONES,1.0,1.8,2552.0,4593.6,BVQ
,2025-01-15,BANCO DE LA PRODUCCION S.A . PRODUBANCO,ACCIONES,1.0,0.88,2739.0,2410.32,BVQ
,2025-01-15,CONCLINA C A  CIA CONJU CLINICO NACIONAL,ACCIONES,1.0,1.3,2308.0,3000.4,BVQ
,2025-01-15,CONCLINA C A  CIA CONJU CLINICO NACIONAL,ACCIONES,1.0,1.3,6000.0,7800.0,BVQ
,2025-01-15,CONCLINA C A  CIA CONJU CLINICO NACIONAL,ACCIONES,1.0,1.3,2012.0,2615.6,BVQ
,2025-01-15,CORPORACION FAVORITA C.A.,ACCIONES,1.0,1.88,572.0,1075.36,BVQ
,2025-01-15,CORPORACION FAVORITA C.A.,ACCIONES,1.0,1.88,400.0,752.0,BVQ
,2025-01-15,CORPORACION FAVORITA C.A.,ACCIONES,1.0,1.88,490.0,921.2,BVQ
,2025-01-15,CORPORACION FAVORITA C.A.,ACCIONES,1.0,1.88,13538.0,25451.44,BVQ
,2025-01-15,BANCO GUAYAQUIL S.A.,ACCIONES,1.0,1.12,1273.0,1425.76,BVG
,2025-01-15,BANCO GUAYAQUIL S.A.,ACCIONES,1.0,1.16,8000.0,9280.0,BVG
,2025-01-15,BANCO BOLIVARIANO C.A.,ACCIONES,1.0,0.99,147294.0,145821.06,BVG
,2025-01-16,BANCO PICHINCHA C.A.,ACCIONES,100.0,85.0,23.0,1955.0,BVQ
,2025-01-16,BANCO PICHINCHA C.A.,ACCIONES,100.0,85.0,74.0,6290.0,BVQ
,2025-01-16,CERVECERIA NACIONAL CN S A,ACCIONES,1.0,40.0,458.0,18320.0,BVQ
,2025-01-16,CORPORACION FAVORITA C.A.,ACCIONES,1.0,1.87,2848.0,5325.76,BVQ
,2025-01-16,INVERSANCARLOS,ACCIONES,1.0,2.82,3600.0,10152.0,BVQ
,2025-01-16,CORPORACION FAVORITA C.A.,ACCIONES,1.0,1.87,5000.0,9350.0,BVQ
,2025-01-16,CORPORACION FAVORITA C.A.,ACCIONES,1.0,1.88,4168.0,7835.84,BVQ
,2025-01-16,CORPORACION FAVORITA C.A.,ACCIONES,1.0,1.88,22428.0,42164.64,BVQ
,2025-01-16,CORPORACION FAVORITA C.A.,ACCIONES,1.0,1.88,30591.0,57511.08,BVQ
,2025-01-16,CORPORACION FAVORITA C.A.,ACCIONES,1.0,1.88,73000.0,137240.0,BVQ
,2025-01-16,CORPORACION FAVORITA C.A.,ACCIONES,1.0,1.88,73000.0,137240.0,BVQ
,2025-01-16,CORPORACION FAVORITA C.A.,ACCIONES,1.0,1.88,30000.0,56400.0,BVQ
,2025-01-16,CORPORACION FAVORITA C.A.,ACCIONES,1.0,1.89,11460.0,21659.4,BVQ
,2025-01-16,CORPORACION FAVORITA C.A.,ACCIONES,1.0,1.89,14000.0,26460.0,BVQ
,2025-01-16,CORPORACION FAVORITA C.A.,ACCIONES,1.0,1.89,6000.0,11340.0,BVQ
,2025-01-16,CORPORACION FAVORITA C.A.,ACCIONES,1.0,1.9,2000.0,3800.0,BVQ
,2025-01-16,CORPORACION FAVORITA C.A.,ACCIONES,1.0,1.9,1000.0,1900.0,BVQ
,2025-01-16,CORPORACION FAVORITA C.A.,ACCIONES,1.0,1.9,29.0,55.1,BVQ
,2025-01-16,INVERSANCARLOS,ACCIONES,1.0,2.81,353.0,991.93,BVG
,2025-01-16,CORPORACION FAVORITA C.A.,ACCIONES,1.0,1.88,14813.0,27848.44,BVG
,2025-01-16,CORPORACION FAVORITA C.A.,ACCIONES,1.0,1.88,6700.0,12596.0,BVG
,2025-01-16,CORPORACION FAVORITA C.A.,ACCIONES,1.0,1.88,38487.0,72355.56,BVG
,2025-01-16,CORPORACION FAVORITA C.A.,ACCIONES,1.0,1.88,3693.0,6942.84,BVG
,2025-01-16,CORPORACION FAVORITA C.A.,ACCIONES,1.0,1.88,2000.0,3760.0,BVG
,2025-01-16,CORPORACION FAVORITA C.A.,ACCIONES,1.0,1.88,361.0,678.68,BVG
,2025-01-16,CORPORACION FAVORITA C.A.,ACCIONES,1.0,1.88,669.0,1257.72,BVG
,2025-01-16,CORPORACION FAVORITA C.A.,ACCIONES,1.0,1.88,324.0,609.12,BVG
,2025-01-16,CORPORACION FAVORITA C.A.,ACCIONES,1.0,1.89,23222.0,43889.58,BVG
,2025-01-16,CORPORACION FAVORITA C.A.,ACCIONES,1.0,1.9,2234.0,4244.6,BVG
,2025-01-16,CORPORACION FAVORITA C.A.,ACCIONES,1.0,1.89,470.0,888.3,BVG
,2025-01-17,BANCO GUAYAQUIL S.A.,ACCIONES,1.0,1.16,10544.0,12231.04,BVQ
,2025-01-20,HOLCIM ECUADOR S.A.,ACCIONES,3.0,47.0,50.0,2350.0,BVQ
,2025-01-20,BANCO GUAYAQUIL S.A.,ACCIONES,1.0,1.18,3344.0,3945.92,BVQ
,2025-01-20,BANCO GUAYAQUIL S.A.,ACCIONES,1.0,1.18,12958.0,15290.44,BVQ
,2025-01-20,BANCO GUAYAQUIL S.A.,ACCIONES,1.0,1.18,8441.0,9960.38,BVQ
,2025-01-20,HOLCIM ECUADOR S.A.,ACCIONES,3.0,50.0,180.0,9000.0,BVQ
,2025-01-20,BANCO GUAYAQUIL S.A.,ACCIONES,1.0,1.2,1371.0,1645.2,BVQ
,2025-01-20,SAN CARLOS SOC. AGR. IND.,ACCIONES,1.0,0.75,200.0,150.0,BVQ
,2025-01-20,CORPORACION FAVORITA C.A.,ACCIONES,1.0,1.88,1320.0,2481.6,BVG
,2025-01-20,BANCO GUAYAQUIL S.A.,ACCIONES,1.0,1.18,8000.0,9440.0,BVG
,2025-01-20,BANCO DE LA PRODUCCION S.A . PRODUBANCO,ACCIONES,1.0,0.9,5009.0,4508.1,BVG
,2025-01-21,CORPORACION FAVORITA C.A.,ACCIONES,1.0,1.88,1034.0,1943.92,BVQ
,2025-01-21,CORPORACION FAVORITA C.A.,ACCIONES,1.0,1.87,265.0,495.55,BVQ
,2025-01-21,BANCO PICHINCHA C.A.,ACCIONES,100.0,85.0,20.0,1700.0,BVQ
,2025-01-21,BANCO PICHINCHA C.A.,ACCIONES,100.0,85.0,60.0,5100.0,BVQ
,2025-01-21,CORPORACION FAVORITA C.A.,ACCIONES,1.0,1.87,545.0,1019.15,BVQ
,2025-01-21,BANCO DE LA PRODUCCION S.A . PRODUBANCO,ACCIONES,1.0,0.95,14000.0,13300.0,BVG
,2025-01-22,CORPORACION FAVORITA C.A.,ACCIONES,1.0,1.85,1335.0,2469.75,BVQ
,2025-01-22,HOLCIM ECUADOR S.A.,ACCIONES,3.0,47.0,2.0,94.0,BVQ
,2025-01-22,CORPORACION FAVORITA C.A.,ACCIONES,1.0,1.84,2808.0,5166.72,BVQ
,2025-01-22,CORPORACION FAVORITA C.A.,ACCIONES,1.0,1.84,4130.0,7599.2,BVQ
,2025-01-22,CORPORACION FAVORITA C.A.,ACCIONES,1.0,1.85,864.0,1598.4,BVQ
,2025-01-22,CORPORACION FAVORITA C.A.,ACCIONES,1.0,1.88,3373.0,6341.24,BVQ
,2025-01-22,CORPORACION FAVORITA C.A.,ACCIONES,1.0,1.88,4688.0,8813.44,BVQ
,2025-01-22,CORPORACION FAVORITA C.A.,ACCIONES,1.0,1.88,2700.0,5076.0,BVQ
,2025-01-22,CORPORACION FAVORITA C.A.,ACCIONES,1.0,1.88,830.0,1560.4,BVQ
,2025-01-22,CORPORACION FAVORITA C.A.,ACCIONES,1.0,1.88,25000.0,47000.0,BVQ
,2025-01-22,CORPORACION FAVORITA C.A.,ACCIONES,1.0,1.88,5514.0,10366.32,BVQ
,2025-01-22,CORPORACION FAVORITA C.A.,ACCIONES,1.0,1.89,10000.0,18900.0,BVQ
,2025-01-22,CORPORACION FAVORITA C.A.,ACCIONES,1.0,1.88,191.0,359.08,BVQ
,2025-01-22,CORPORACION FAVORITA C.A.,ACCIONES,1.0,1.89,10000.0,18900.0,BVQ
,2025-01-22,CORPORACION FAVORITA C.A.,ACCIONES,1.0,1.89,10000.0,18900.0,BVQ
,2025-01-22,CORPORACION FAVORITA C.A.,ACCIONES,1.0,1.89,10000.0,18900.0,BVQ
,2025-01-22,CORPORACION FAVORITA C.A.,ACCIONES,1.0,1.89,4000.0,7560.0,BVQ
,2025-01-22,CORPORACION FAVORITA C.A.,ACCIONES,1.0,1.89,10000.0,18900.0,BVQ
,2025-01-22,CORPORACION FAVORITA C.A.,ACCIONES,1.0,1.89,25000.0,47250.0,BVQ
,2025-01-22,CORPORACION FAVORITA C.A.,ACCIONES,1.0,1.89,10000.0,18900.0,BVQ
,2025-01-22,CORPORACION FAVORITA C.A.,ACCIONES,1.0,1.89,10000.0,18900.0,BVQ
,2025-01-22,CORPORACION FAVORITA C.A.,ACCIONES,1.0,1.9,1000.0,1900.0,BVQ
,2025-01-22,CORPORACION FAVORITA C.A.,ACCIONES,1.0,1.9,1095.0,2080.5,BVQ
,2025-01-22,CORPORACION FAVORITA C.A.,ACCIONES,1.0,1.9,2258.0,4290.2,BVQ
,2025-01-22,CORPORACION FAVORITA C.A.,ACCIONES,1.0,1.85,800.0,1480.0,BVG
,2025-01-22,BANCO GUAYAQUIL S.A.,ACCIONES,1.0,1.2,4195.0,5034.0,BVG
,2025-01-22,BANCO GUAYAQUIL S.A.,ACCIONES,1.0,1.2,4190.0,5028.0,BVG
,2025-01-22,BANCO DE LA PRODUCCION S.A . PRODUBANCO,ACCIONES,1.0,0.92,197.0,181.24,BVG
,2025-01-22,CORPORACION FAVORITA C.A.,ACCIONES,1.0,1.89,100000.0,189000.0,BVG
,2025-01-22,CORPORACION FAVORITA C.A.,ACCIONES,1.0,1.89,6675.0,12615.75,BVG
,2025-01-22,CORPORACION FAVORITA C.A.,ACCIONES,1.0,1.89,8964.0,16941.96,BVG
,2025-01-22,CORPORACION FAVORITA C.A.,ACCIONES,1.0,1.89,10000.0,18900.0,BVG
,2025-01-23,BOLSA DE VALORES DE QUITO,ACCIONES,1.0,3.0,10000.0,30000.0,BVQ
,2025-01-23,CORPORACION FAVORITA C.A.,ACCIONES,1.0,1.88,491.0,923.08,BVQ
,2025-01-23,CERVECERIA NACIONAL CN S A,ACCIONES,1.0,45.1,138.0,6223.8,BVQ
,2025-01-23,CORPORACION FAVORITA C.A.,ACCIONES,1.0,1.88,12.0,22.56,BVQ
,2025-01-23,BANCO DE LA PRODUCCION S.A . PRODUBANCO,ACCIONES,1.0,0.94,2623.0,2465.62,BVQ
,2025-01-23,CORPORACION FAVORITA C.A.,ACCIONES,1.0,1.88,5500.0,10340.0,BVQ
,2025-01-23,CORPORACION FAVORITA C.A.,ACCIONES,1.0,1.88,500.0,940.0,BVQ
,2025-01-23,CORPORACION FAVORITA C.A.,ACCIONES,1.0,1.89,22800.0,43092.0,BVQ
,2025-01-23,CORPORACION FAVORITA C.A.,ACCIONES,1.0,1.89,9311.0,17597.79,BVQ
,2025-01-23,CORPORACION FAVORITA C.A.,ACCIONES,1.0,1.9,1140.0,2166.0,BVQ
,2025-01-23,CORPORACION FAVORITA C.A.,ACCIONES,1.0,1.9,950.0,1805.0,BVQ
,2025-01-23,BANCO DE LA PRODUCCION S.A . PRODUBANCO,ACCIONES,1.0,0.92,1405.0,1292.6,BVG
,2025-01-23,BANCO DE LA PRODUCCION S.A . PRODUBANCO,ACCIONES,1.0,0.94,516.0,485.04,BVG
,2025-01-23,CORPORACION FAVORITA C.A.,ACCIONES,1.0,1.89,517.0,977.13,BVG
,2025-01-23,CORPORACION FAVORITA C.A.,ACCIONES,1.0,1.88,17256.0,32441.28,BVG
,2025-01-23,CORPORACION FAVORITA C.A.,ACCIONES,1.0,1.88,739.0,1389.32,BVG
,2025-01-23,CORPORACION FAVORITA C.A.,ACCIONES,1.0,1.89,1469.0,2776.41,BVG
,2025-01-24,CONCLINA C A  CIA CONJU CLINICO NACIONAL,ACCIONES,1.0,1.33,7000.0,9310.0,BVQ
,2025-01-24,CONCLINA C A  CIA CONJU CLINICO NACIONAL,ACCIONES,1.0,1.33,8150.0,10839.5,BVQ
,2025-01-24,CONCLINA C A  CIA CONJU CLINICO NACIONAL,ACCIONES,1.0,1.33,3155.0,4196.15,BVQ
,2025-01-24,CORPORACION FAVORITA C.A.,ACCIONES,1.0,1.88,1000.0,1880.0,BVQ
,2025-01-24,CORPORACION FAVORITA C.A.,ACCIONES,1.0,1.88,394.0,740.72,BVQ
,2025-01-24,CORPORACION FAVORITA C.A.,ACCIONES,1.0,1.88,202.0,379.76,BVQ
,2025-01-24,CORPORACION FAVORITA C.A.,ACCIONES,1.0,1.88,400.0,752.0,BVQ
,2025-01-24,CORPORACION FAVORITA C.A.,ACCIONES,1.0,1.88,2004.0,3767.52,BVQ
,2025-01-24,CORPORACION FAVORITA C.A.,ACCIONES,1.0,1.87,524.0,979.88,BVQ
,2025-01-24,CERVECERIA NACIONAL CN S A,ACCIONES,1.0,48.0,20.0,960.0,BVG
,2025-01-24,CERVECERIA NACIONAL CN S A,ACCIONES,1.0,48.0,18.0,864.0,BVG
,2025-01-24,CORPORACION FAVORITA C.A.,ACCIONES,1.0,1.88,1000.0,1880.0,BVG
,2025-01-27,CORPORACION FAVORITA C.A.,ACCIONES,1.0,1.85,200.0,370.0,BVQ
,2025-01-27,CERVECERIA NACIONAL CN S A,ACCIONES,1.0,47.0,111.0,5217.0,BVQ
,2025-01-27,BOLSA DE VALORES DE QUITO,ACCIONES,1.0,3.1,4500.0,13950.0,BVQ
,2025-01-27,BOLSA DE VALORES DE QUITO,ACCIONES,1.0,3.1,4500.0,13950.0,BVQ
,2025-01-27,BANCO DE LA PRODUCCION S.A . PRODUBANCO,ACCIONES,1.0,1.0,5000.0,5000.0,BVQ
,2025-01-27,BANCO DE LA PRODUCCION S.A . PRODUBANCO,ACCIONES,1.0,1.0,44000.0,44000.0,BVQ
,2025-01-27,BANCO DE LA PRODUCCION S.A . PRODUBANCO,ACCIONES,1.0,1.0,3300.0,3300.0,BVQ
,2025-01-27,SAN CARLOS SOC. AGR. IND.,ACCIONES,1.0,0.6,50000.0,30000.0,BVQ
,2025-01-27,BANCO GUAYAQUIL S.A.,ACCIONES,1.0,1.17,3300.0,3861.0,BVQ
,2025-01-27,BANCO GUAYAQUIL S.A.,ACCIONES,1.0,1.16,5350.0,6206.0,BVQ
,2025-01-27,BANCO BOLIVARIANO C.A.,ACCIONES,1.0,1.05,16255.0,17067.75,BVQ
,2025-01-27,SAN CARLOS SOC. AGR. IND.,ACCIONES,1.0,0.6,20000.0,12000.0,BVQ
,2025-01-27,BANCO GUAYAQUIL S.A.,ACCIONES,1.0,1.18,1230.0,1451.4,BVQ
,2025-01-27,CORPORACION FAVORITA C.A.,ACCIONES,1.0,1.85,210.0,388.5,BVQ
,2025-01-27,CORPORACION FAVORITA C.A.,ACCIONES,1.0,1.86,381.0,708.66,BVQ
,2025-01-27,CORPORACION FAVORITA C.A.,ACCIONES,1.0,1.87,476.0,890.12,BVQ
,2025-01-27,CORPORACION FAVORITA C.A.,ACCIONES,1.0,1.87,7500.0,14025.0,BVQ
,2025-01-27,CORPORACION FAVORITA C.A.,ACCIONES,1.0,1.88,50000.0,94000.0,BVQ
,2025-01-27,BANCO BOLIVARIANO C.A.,ACCIONES,1.0,1.05,4015.0,4215.75,BVG
,2025-01-27,BOLSA DE VALORES DE GUAYAQUIL,ACCIONES,1.0,1.1,20000.0,22000.0,BVG
,2025-01-27,BOLSA DE VALORES DE GUAYAQUIL,ACCIONES,1.0,1.1,12000.0,13200.0,BVG
,2025-01-27,BOLSA DE VALORES DE GUAYAQUIL,ACCIONES,1.0,1.1,12000.0,13200.0,BVG
,2025-01-27,SAN CARLOS SOC. AGR. IND.,ACCIONES,1.0,0.6,30000.0,18000.0,BVG
,2025-01-27,SAN CARLOS SOC. AGR. IND.,ACCIONES,1.0,0.6,90000.0,54000.0,BVG
,2025-01-27,SAN CARLOS SOC. AGR. IND.,ACCIONES,1.0,0.6,70000.0,42000.0,BVG
,2025-01-27,SAN CARLOS SOC. AGR. IND.,ACCIONES,1.0,0.6,40000.0,24000.0,BVG
,2025-01-27,CORPORACION FAVORITA C.A.,ACCIONES,1.0,1.86,75.0,139.5,BVG
,2025-01-27,BANCO BOLIVARIANO C.A.,ACCIONES,1.0,1.05,2352.0,2469.6,BVG
,2025-01-27,CORPORACION FAVORITA C.A.,ACCIONES,1.0,1.86,1889.0,3513.54,BVG
,2025-01-27,CORPORACION FAVORITA C.A.,ACCIONES,1.0,1.88,2996.0,5632.48,BVG
,2025-01-27,CORPORACION FAVORITA C.A.,ACCIONES,1.0,1.89,3408.0,6441.12,BVG
,2025-01-28,BANCO DE LA PRODUCCION S.A . PRODUBANCO,ACCIONES,1.0,1.0,2000.0,2000.0,BVQ
,2025-01-28,HOLCIM ECUADOR S.A.,ACCIONES,3.0,50.0,110.0,5500.0,BVQ
,2025-01-28,CERVECERIA NACIONAL CN S A,ACCIONES,1.0,52.0,292.0,15184.0,BVQ
,2025-01-28,CERVECERIA NACIONAL CN S A,ACCIONES,1.0,50.0,53.0,2650.0,BVG
,2025-01-28,BANCO DE LA PRODUCCION S.A . PRODUBANCO,ACCIONES,1.0,1.0,1000.0,1000.0,BVG
,2025-01-28,CORPORACION FAVORITA C.A.,ACCIONES,1.0,1.86,137.0,254.82,BVG
,2025-01-29,CORPORACION FAVORITA C.A.,ACCIONES,1.0,1.89,1045.0,1975.05,BVQ
,2025-01-29,INVERSANCARLOS,ACCIONES,1.0,2.8,20306.0,56856.8,BVQ
,2025-01-29,HOLCIM ECUADOR S.A.,ACCIONES,3.0,50.0,10.0,500.0,BVQ
,2025-01-29,CORPORACION FAVORITA C.A.,ACCIONES,1.0,1.87,968.0,1810.16,BVQ
,2025-01-29,CORPORACION FAVORITA C.A.,ACCIONES,1.0,1.88,400.0,752.0,BVQ
,2025-01-29,BANCO DE LA PRODUCCION S.A . PRODUBANCO,ACCIONES,1.0,0.95,1005.0,954.75,BVQ
,2025-01-29,INVERSANCARLOS,ACCIONES,1.0,2.8,5000.0,14000.0,BVG
,2025-01-29,INVERSANCARLOS,ACCIONES,1.0,2.82,700.0,1974.0,BVG
,2025-01-29,BANCO GUAYAQUIL S.A.,ACCIONES,1.0,1.19,1500.0,1785.0,BVG
,2025-01-30,CERVECERIA NACIONAL CN S A,ACCIONES,1.0,52.0,140.0,7280.0,BVQ
,2025-01-30,CORPORACION FAVORITA C.A.,ACCIONES,1.0,1.88,1060.0,1992.8,BVQ
,2025-01-30,CORPORACION FAVORITA C.A.,ACCIONES,1.0,1.88,3413.0,6416.44,BVQ
,2025-01-30,CORPORACION FAVORITA C.A.,ACCIONES,1.0,1.88,5500.0,10340.0,BVQ
